start_time,away_team,away_team_score,home_team,home_team_score
2025-04-06 22:00:00+00:00,UTAH JAZZ,134,ATLANTA HAWKS,147
2025-04-06 22:00:00+00:00,WASHINGTON WIZARDS,90,BOSTON CELTICS,124
2025-04-06 22:00:00+00:00,SACRAMENTO KINGS,120,CLEVELAND CAVALIERS,113
2025-04-06 22:00:00+00:00,SAN ANTONIO SPURS,109,PORTLAND TRAIL BLAZERS,120
2025-04-06 23:00:00+00:00,PHOENIX SUNS,98,NEW YORK KNICKS,112
2025-04-07 00:00:00+00:00,INDIANA PACERS,125,DENVER NUGGETS,120
2025-04-07 00:30:00+00:00,HOUSTON ROCKETS,106,GOLDEN STATE WARRIORS,96
2025-04-07 00:30:00+00:00,MILWAUKEE BUCKS,111,NEW ORLEANS PELICANS,107
2025-04-07 23:00:00+00:00,SACRAMENTO KINGS,127,DETROIT PISTONS,117
2025-04-07 23:30:00+00:00,PHILADELPHIA 76ERS,105,MIAMI HEAT,117
2025-04-08 23:00:00+00:00,MEMPHIS GRIZZLIES,124,CHARLOTTE HORNETS,100
2025-04-08 23:00:00+00:00,CHICAGO BULLS,113,CLEVELAND CAVALIERS,135
2025-04-08 23:00:00+00:00,WASHINGTON WIZARDS,98,INDIANA PACERS,104
2025-04-08 23:00:00+00:00,ATLANTA HAWKS,112,ORLANDO MAGIC,119
2025-04-08 23:30:00+00:00,NEW ORLEANS PELICANS,114,BROOKLYN NETS,119
2025-04-08 23:30:00+00:00,BOSTON CELTICS,119,NEW YORK KNICKS,117
2025-04-09 00:00:00+00:00,MINNESOTA TIMBERWOLVES,103,MILWAUKEE BUCKS,110
2025-04-09 00:00:00+00:00,LOS ANGELES LAKERS,120,OKLAHOMA CITY THUNDER,136
2025-04-09 02:00:00+00:00,GOLDEN STATE WARRIORS,133,PHOENIX SUNS,95
2025-04-09 02:30:00+00:00,SAN ANTONIO SPURS,117,LOS ANGELES CLIPPERS,122
2025-04-09 23:00:00+00:00,BOSTON CELTICS,76,ORLANDO MAGIC,96
2025-04-09 23:00:00+00:00,PHILADELPHIA 76ERS,122,WASHINGTON WIZARDS,103
2025-04-09 23:30:00+00:00,LOS ANGELES LAKERS,112,DALLAS MAVERICKS,97
2025-04-09 23:30:00+00:00,CHARLOTTE HORNETS,96,TORONTO RAPTORS,126
2025-04-10 00:00:00+00:00,MIAMI HEAT,111,CHICAGO BULLS,119
2025-04-10 01:00:00+00:00,PORTLAND TRAIL BLAZERS,126,UTAH JAZZ,133
2025-04-10 02:00:00+00:00,SAN ANTONIO SPURS,114,GOLDEN STATE WARRIORS,111
2025-04-10 02:00:00+00:00,OKLAHOMA CITY THUNDER,125,PHOENIX SUNS,112
2025-04-10 02:00:00+00:00,DENVER NUGGETS,124,SACRAMENTO KINGS,116
2025-04-10 02:30:00+00:00,HOUSTON ROCKETS,117,LOS ANGELES CLIPPERS,134
2025-04-10 23:00:00+00:00,NEW YORK KNICKS,106,DETROIT PISTONS,115
2025-04-10 23:00:00+00:00,CLEVELAND CAVALIERS,112,INDIANA PACERS,114
2025-04-10 23:30:00+00:00,ATLANTA HAWKS,133,BROOKLYN NETS,109
2025-04-11 00:00:00+00:00,NEW ORLEANS PELICANS,111,MILWAUKEE BUCKS,136
2025-04-11 01:30:00+00:00,MINNESOTA TIMBERWOLVES,141,MEMPHIS GRIZZLIES,125
2025-04-11 23:00:00+00:00,MILWAUKEE BUCKS,125,DETROIT PISTONS,119
2025-04-11 23:00:00+00:00,ORLANDO MAGIC,129,INDIANA PACERS,115
2025-04-11 23:00:00+00:00,ATLANTA HAWKS,124,PHILADELPHIA 76ERS,110
2025-04-11 23:30:00+00:00,CHARLOTTE HORNETS,94,BOSTON CELTICS,130
2025-04-11 23:30:00+00:00,CLEVELAND CAVALIERS,108,NEW YORK KNICKS,102
2025-04-12 00:00:00+00:00,WASHINGTON WIZARDS,89,CHICAGO BULLS,119
2025-04-12 00:00:00+00:00,MIAMI HEAT,153,NEW ORLEANS PELICANS,104
2025-04-12 00:30:00+00:00,TORONTO RAPTORS,102,DALLAS MAVERICKS,124
2025-04-12 01:00:00+00:00,MEMPHIS GRIZZLIES,109,DENVER NUGGETS,117
2025-04-12 01:00:00+00:00,BROOKLYN NETS,91,MINNESOTA TIMBERWOLVES,117
2025-04-12 01:30:00+00:00,OKLAHOMA CITY THUNDER,145,UTAH JAZZ,111
2025-04-12 02:00:00+00:00,SAN ANTONIO SPURS,98,PHOENIX SUNS,117
2025-04-12 02:00:00+00:00,GOLDEN STATE WARRIORS,103,PORTLAND TRAIL BLAZERS,86
2025-04-12 02:00:00+00:00,LOS ANGELES CLIPPERS,101,SACRAMENTO KINGS,100
2025-04-12 02:30:00+00:00,HOUSTON ROCKETS,109,LOS ANGELES LAKERS,140
2025-04-13 17:00:00+00:00,ORLANDO MAGIC,105,ATLANTA HAWKS,117
2025-04-13 17:00:00+00:00,CHARLOTTE HORNETS,86,BOSTON CELTICS,93
2025-04-13 17:00:00+00:00,NEW YORK KNICKS,113,BROOKLYN NETS,105
2025-04-13 17:00:00+00:00,INDIANA PACERS,126,CLEVELAND CAVALIERS,118
2025-04-13 17:00:00+00:00,WASHINGTON WIZARDS,119,MIAMI HEAT,118
2025-04-13 17:00:00+00:00,DETROIT PISTONS,133,MILWAUKEE BUCKS,140
2025-04-13 17:00:00+00:00,CHICAGO BULLS,122,PHILADELPHIA 76ERS,102
2025-04-13 19:30:00+00:00,LOS ANGELES CLIPPERS,124,GOLDEN STATE WARRIORS,119
2025-04-13 19:30:00+00:00,DENVER NUGGETS,126,HOUSTON ROCKETS,111
2025-04-13 19:30:00+00:00,DALLAS MAVERICKS,97,MEMPHIS GRIZZLIES,132
2025-04-13 19:30:00+00:00,UTAH JAZZ,105,MINNESOTA TIMBERWOLVES,116
2025-04-13 19:30:00+00:00,OKLAHOMA CITY THUNDER,115,NEW ORLEANS PELICANS,100
2025-04-13 19:30:00+00:00,LOS ANGELES LAKERS,81,PORTLAND TRAIL BLAZERS,109
2025-04-13 19:30:00+00:00,PHOENIX SUNS,98,SACRAMENTO KINGS,109
2025-04-13 19:30:00+00:00,TORONTO RAPTORS,118,SAN ANTONIO SPURS,125
2025-04-15 23:30:00+00:00,ATLANTA HAWKS,95,ORLANDO MAGIC,120
2025-04-16 02:00:00+00:00,MEMPHIS GRIZZLIES,116,GOLDEN STATE WARRIORS,121
2025-04-16 23:30:00+00:00,MIAMI HEAT,109,CHICAGO BULLS,90
2025-04-17 02:00:00+00:00,DALLAS MAVERICKS,120,SACRAMENTO KINGS,106
2025-04-18 23:00:00+00:00,MIAMI HEAT,123,ATLANTA HAWKS,114
2025-04-19 01:30:00+00:00,DALLAS MAVERICKS,106,MEMPHIS GRIZZLIES,120
2025-04-19 17:00:00+00:00,MILWAUKEE BUCKS,98,INDIANA PACERS,117
2025-04-19 19:30:00+00:00,LOS ANGELES CLIPPERS,110,DENVER NUGGETS,112
2025-04-19 22:00:00+00:00,DETROIT PISTONS,112,NEW YORK KNICKS,123
2025-04-20 00:30:00+00:00,MINNESOTA TIMBERWOLVES,117,LOS ANGELES LAKERS,95
2025-04-20 17:00:00+00:00,MEMPHIS GRIZZLIES,80,OKLAHOMA CITY THUNDER,131
2025-04-20 19:30:00+00:00,ORLANDO MAGIC,86,BOSTON CELTICS,103
2025-04-20 23:00:00+00:00,MIAMI HEAT,100,CLEVELAND CAVALIERS,121
2025-04-21 01:30:00+00:00,GOLDEN STATE WARRIORS,95,HOUSTON ROCKETS,85
2025-04-21 23:30:00+00:00,DETROIT PISTONS,100,NEW YORK KNICKS,94
2025-04-22 02:00:00+00:00,LOS ANGELES CLIPPERS,105,DENVER NUGGETS,102
2025-04-22 23:00:00+00:00,MILWAUKEE BUCKS,115,INDIANA PACERS,123
2025-04-22 23:30:00+00:00,MEMPHIS GRIZZLIES,99,OKLAHOMA CITY THUNDER,118
2025-04-23 02:00:00+00:00,MINNESOTA TIMBERWOLVES,85,LOS ANGELES LAKERS,94
2025-04-23 23:00:00+00:00,ORLANDO MAGIC,100,BOSTON CELTICS,109
2025-04-23 23:30:00+00:00,MIAMI HEAT,112,CLEVELAND CAVALIERS,121
2025-04-24 01:30:00+00:00,GOLDEN STATE WARRIORS,94,HOUSTON ROCKETS,109
2025-04-24 23:00:00+00:00,NEW YORK KNICKS,118,DETROIT PISTONS,116
2025-04-25 01:30:00+00:00,OKLAHOMA CITY THUNDER,114,MEMPHIS GRIZZLIES,108
2025-04-25 02:00:00+00:00,DENVER NUGGETS,83,LOS ANGELES CLIPPERS,117
2025-04-25 23:00:00+00:00,BOSTON CELTICS,93,ORLANDO MAGIC,95
2025-04-26 00:00:00+00:00,INDIANA PACERS,101,MILWAUKEE BUCKS,117
2025-04-26 01:30:00+00:00,LOS ANGELES LAKERS,104,MINNESOTA TIMBERWOLVES,116
2025-04-26 17:00:00+00:00,CLEVELAND CAVALIERS,124,MIAMI HEAT,87
2025-04-26 19:30:00+00:00,OKLAHOMA CITY THUNDER,117,MEMPHIS GRIZZLIES,115
2025-04-26 22:00:00+00:00,DENVER NUGGETS,101,LOS ANGELES CLIPPERS,99
2025-04-27 00:30:00+00:00,HOUSTON ROCKETS,93,GOLDEN STATE WARRIORS,104
2025-04-27 17:00:00+00:00,NEW YORK KNICKS,94,DETROIT PISTONS,93
2025-04-27 19:30:00+00:00,LOS ANGELES LAKERS,113,MINNESOTA TIMBERWOLVES,116
2025-04-27 23:00:00+00:00,BOSTON CELTICS,107,ORLANDO MAGIC,98
2025-04-28 01:30:00+00:00,INDIANA PACERS,129,MILWAUKEE BUCKS,103
2025-04-28 23:30:00+00:00,CLEVELAND CAVALIERS,138,MIAMI HEAT,83
2025-04-29 02:00:00+00:00,HOUSTON ROCKETS,106,GOLDEN STATE WARRIORS,109
2025-04-29 22:00:00+00:00,MILWAUKEE BUCKS,118,INDIANA PACERS,119
2025-04-29 23:30:00+00:00,DETROIT PISTONS,106,NEW YORK KNICKS,103
2025-04-30 00:30:00+00:00,ORLANDO MAGIC,89,BOSTON CELTICS,120
2025-04-30 02:00:00+00:00,LOS ANGELES CLIPPERS,115,DENVER NUGGETS,131
2025-04-30 23:30:00+00:00,GOLDEN STATE WARRIORS,116,HOUSTON ROCKETS,131
2025-05-01 02:00:00+00:00,MINNESOTA TIMBERWOLVES,103,LOS ANGELES LAKERS,96
2025-05-01 23:30:00+00:00,NEW YORK KNICKS,116,DETROIT PISTONS,113
2025-05-02 02:00:00+00:00,DENVER NUGGETS,105,LOS ANGELES CLIPPERS,111
2025-05-03 01:00:00+00:00,HOUSTON ROCKETS,115,GOLDEN STATE WARRIORS,107
2025-05-03 23:30:00+00:00,LOS ANGELES CLIPPERS,101,DENVER NUGGETS,120
2025-05-04 22:00:00+00:00,INDIANA PACERS,121,CLEVELAND CAVALIERS,112
2025-05-05 00:30:00+00:00,GOLDEN STATE WARRIORS,103,HOUSTON ROCKETS,89
2025-05-05 23:00:00+00:00,NEW YORK KNICKS,108,BOSTON CELTICS,105
2025-05-06 01:30:00+00:00,DENVER NUGGETS,121,OKLAHOMA CITY THUNDER,119
2025-05-06 23:00:00+00:00,INDIANA PACERS,120,CLEVELAND CAVALIERS,119
2025-05-07 01:30:00+00:00,GOLDEN STATE WARRIORS,99,MINNESOTA TIMBERWOLVES,88
2025-05-07 23:00:00+00:00,NEW YORK KNICKS,91,BOSTON CELTICS,90
2025-05-08 01:30:00+00:00,DENVER NUGGETS,106,OKLAHOMA CITY THUNDER,149
2025-05-09 00:30:00+00:00,GOLDEN STATE WARRIORS,93,MINNESOTA TIMBERWOLVES,117
2025-05-09 23:30:00+00:00,CLEVELAND CAVALIERS,126,INDIANA PACERS,104
2025-05-10 02:00:00+00:00,OKLAHOMA CITY THUNDER,104,DENVER NUGGETS,113
2025-05-10 19:30:00+00:00,BOSTON CELTICS,115,NEW YORK KNICKS,93
2025-05-11 00:30:00+00:00,MINNESOTA TIMBERWOLVES,102,GOLDEN STATE WARRIORS,97
2025-05-11 19:30:00+00:00,OKLAHOMA CITY THUNDER,92,DENVER NUGGETS,87
2025-05-12 00:00:00+00:00,CLEVELAND CAVALIERS,109,INDIANA PACERS,129
2025-05-12 23:30:00+00:00,BOSTON CELTICS,113,NEW YORK KNICKS,121
2025-05-13 02:00:00+00:00,MINNESOTA TIMBERWOLVES,117,GOLDEN STATE WARRIORS,110
2025-05-13 23:00:00+00:00,INDIANA PACERS,114,CLEVELAND CAVALIERS,105
2025-05-14 01:30:00+00:00,DENVER NUGGETS,105,OKLAHOMA CITY THUNDER,112
2025-05-14 23:00:00+00:00,NEW YORK KNICKS,102,BOSTON CELTICS,127
2025-05-15 01:30:00+00:00,GOLDEN STATE WARRIORS,110,MINNESOTA TIMBERWOLVES,121
2025-05-16 00:30:00+00:00,OKLAHOMA CITY THUNDER,107,DENVER NUGGETS,119
2025-05-17 00:00:00+00:00,BOSTON CELTICS,81,NEW YORK KNICKS,119
2025-05-18 19:30:00+00:00,DENVER NUGGETS,93,OKLAHOMA CITY THUNDER,125
2025-05-21 00:30:00+00:00,MINNESOTA TIMBERWOLVES,88,OKLAHOMA CITY THUNDER,114
2025-05-22 00:00:00+00:00,INDIANA PACERS,138,NEW YORK KNICKS,135
2025-05-23 00:30:00+00:00,MINNESOTA TIMBERWOLVES,103,OKLAHOMA CITY THUNDER,118
2025-05-24 00:00:00+00:00,INDIANA PACERS,114,NEW YORK KNICKS,109
2025-05-25 00:30:00+00:00,OKLAHOMA CITY THUNDER,101,MINNESOTA TIMBERWOLVES,143
2025-05-26 00:00:00+00:00,NEW YORK KNICKS,106,INDIANA PACERS,100
2025-05-27 00:30:00+00:00,OKLAHOMA CITY THUNDER,128,MINNESOTA TIMBERWOLVES,126
2025-05-28 00:00:00+00:00,NEW YORK KNICKS,121,INDIANA PACERS,130
2025-05-29 00:30:00+00:00,MINNESOTA TIMBERWOLVES,94,OKLAHOMA CITY THUNDER,124
2025-05-30 00:00:00+00:00,INDIANA PACERS,94,NEW YORK KNICKS,111
2025-06-01 00:00:00+00:00,NEW YORK KNICKS,108,INDIANA PACERS,125
2025-06-06 00:30:00+00:00,INDIANA PACERS,,OKLAHOMA CITY THUNDER,
2025-06-09 00:00:00+00:00,INDIANA PACERS,,OKLAHOMA CITY THUNDER,
2025-06-12 00:30:00+00:00,OKLAHOMA CITY THUNDER,,INDIANA PACERS,
2025-06-14 00:30:00+00:00,OKLAHOMA CITY THUNDER,,INDIANA PACERS,
2025-06-16 04:00:00+00:00,INDIANA PACERS,,OKLAHOMA CITY THUNDER,
2025-06-19 04:00:00+00:00,OKLAHOMA CITY THUNDER,,INDIANA PACERS,
2025-06-22 04:00:00+00:00,INDIANA PACERS,,OKLAHOMA CITY THUNDER,
